geometry,population,h3_index,count_cafe,count_university,count_restaurant,count_tourism,count_sport,count_office,count_fastfood,count_transport,count_entertainment,count_bar_pub,count_market,count_mall,population_neigh,count_cafe_neigh,count_university_neigh,count_restaurant_neigh,count_tourism_neigh,count_sport_neigh,count_office_neigh,count_fastfood_neigh,count_transport_neigh,count_entertainment_neigh,count_bar_pub_neigh,count_market_neigh,count_mall_neigh,VoroninScor
"POLYGON ((30.693574637184238 46.51117891632515, 30.697698222661657 46.50721362877427, 30.694683919235008 46.50300723141073, 30.687546387272313 46.502765950668, 30.683422398626572 46.50673110759846, 30.68643634501795 46.51093767588835, 30.693574637184238 46.51117891632515))",0.034805977975878345,881e5dcaa1fffff,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.031170024279808386,1.0,0.0,1.0,0.02857142857142857,0.0,0.010869565217391304,1.0,0.0,0.0,1.0,0.0,0.0,-10.217706737534224
"POLYGON ((30.714988860177986 46.51189993860227, 30.719111141516446 46.50793403709679, 30.71609586154983 46.503728375124055, 30.708958656592774 46.50348844361764, 30.70483597145869 46.50745421465279, 30.707850894983356 46.51166004766098, 30.714988860177986 46.51189993860227))",0.030020975353959096,881e5dcabdfffff,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.07885031826235317,0.9801324503311258,0.05405405405405406,1.0,0.0,0.07692307692307693,0.14130434782608695,1.0,0.0,0.05263157894736842,1.0,0.0,0.0,-7.7003629243992116
"MULTIPOLYGON (((30.730369942925318 46.5042068890488, 30.726248562339144 46.508173273704614, 30.729048227731344 46.512076873570415, 30.7288464 46.5112766, 30.7293627 46.5112182, 30.729322 46.5110076, 30.7291121 46.5110253, 30.7291191 46.5110593, 30.7288121 46.5110934, 30.7285578 46.510036, 30.7285929 46.5097474, 30.7286847 46.5097525, 30.7287199 46.5095127, 30.7286219 46.5095054, 30.728674 46.5093084, 30.7289071 46.5093301, 30.7289267 46.5091588, 30.7287082 46.5091443, 30.7288509 46.5081584, 30.7288945 46.5081142, 30.7318704 46.5080993, 30.7318799 46.5078976, 30.7288871 46.5079065, 30.7290093 46.5070066, 30.7311917 46.5069754, 30.7311985 46.5068328, 30.7290293 46.5068691, 30.7290106 46.5065426, 30.7295047 46.5065415, 30.7302436 46.504973, 30.730599095166806 46.50421454950217, 30.730369942925318 46.5042068890488)), ((30.73759557732888 46.51146816737979, 30.7372597 46.5109127, 30.7363541 46.5094541, 30.7360639 46.5095345, 30.7361809 46.5096902, 30.7358901 46.5097934, 30.7363989 46.5105788, 30.7367157 46.5104775, 30.7371886 46.5112889, 30.7358494 46.5116871, 30.7356737 46.5114106, 30.732048122878503 46.51247140179686, 30.735879135491807 46.51259943522221, 30.7358218 46.5123775, 30.7366642 46.5121396, 30.7365947 46.5120208, 30.7357885 46.5122553, 30.7357689 46.512115, 30.73743382009838 46.51162386167447, 30.73759557732888 46.51146816737979)))",0.004457262716308337,881e5dcabbfffff,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0681147056893497,0.9801324503311258,0.05405405405405406,1.0,0.0,0.0,0.11956521739130435,1.0,0.0,0.05263157894736842,1.0,0.0,0.0,-8.954444807898984
"POLYGON ((30.682311859318908 46.51490247970773, 30.68643634501795 46.51093767588835, 30.683422398626572 46.50673110759846, 30.676284323826668 46.506489172259045, 30.67215943524741 46.51045384537156, 30.67517302425435 46.514660584526595, 30.682311859318908 46.51490247970773))",0.018550078657577348,881e5dcaadfffff,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.025500360916070608,1.0,0.0,1.0,0.02857142857142857,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-10.686477879276753
"POLYGON ((30.703727713013762 46.515625465768785, 30.707850894983356 46.51166004766098, 30.70483597145869 46.50745421465279, 30.697698222661657 46.50721362877427, 30.693574637184238 46.51117891632515, 30.69658920391778 46.51538492030775, 30.703727713013762 46.515625465768785))",0.013765076035658103,881e5dcaabfffff,1.0,0.0,1.0,0.0,0.0,0.02857142857142857,1.0,0.0,0.0,1.0,0.0,0.0,0.0253297460463285,1.0,0.0,1.0,0.02857142857142857,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-10.383884080412559
"POLYGON ((30.726248562339144 46.508173273704614, 30.719111141516446 46.50793403709679, 30.714988860177986 46.51189993860227, 30.718004403703276 46.51610520711858, 30.725142584858617 46.51634440304972, 30.729233731430526 46.51240793986543, 30.7290701 46.5121636, 30.729048227731344 46.512076873570415, 30.726248562339144 46.508173273704614))",0.04070529627687467,881e5dcab9fffff,1.0,0.0,1.0,0.0,0.0,0.11428571428571428,1.0,0.0,0.07692307692307693,1.0,0.0,0.0,0.057326596233348646,0.9801324503311258,0.05405405405405406,1.0,0.0,0.0,0.07608695652173914,1.0,0.0,0.0,1.0,0.0,0.0,-6.42932087286006
"POLYGON ((30.67517302425435 46.514660584526595, 30.67215943524741 46.51045384537156, 30.66607293025629 46.51024700895575, 30.6654151 46.511613, 30.6641439 46.5115385, 30.663879 46.5119697, 30.668039 46.5143828, 30.6698312 46.5154223, 30.6716677 46.5164876, 30.673214189531762 46.516542941167714, 30.67517302425435 46.514660584526595))",0.016649187205034086,881e5dc85bfffff,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.018767635671631998,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-10.963251532200575
"POLYGON ((30.692465121438534 46.519349854770596, 30.69658920391778 46.51538492030775, 30.693574637184238 46.51117891632515, 30.68643634501795 46.51093767588835, 30.682311859318908 46.51490247970773, 30.68532606891204 46.51910865460362, 30.692465121438534 46.519349854770596))",0.009766649187205033,881e5dcaa9fffff,1.0,0.0,1.0,0.047619047619047616,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.019594461578843755,1.0,0.0,1.0,0.08571428571428572,0.0,0.010869565217391304,1.0,0.0,0.0,1.0,0.0,0.0,-10.015201321269716
"POLYGON ((30.713881625580985 46.52007075571974, 30.718004403703276 46.51610520711858, 30.714988860177986 46.51189993860227, 30.707850894983356 46.51166004766098, 30.703727713013762 46.515625465768785, 30.706742899992168 46.519830905307494, 30.713881625580985 46.52007075571974))",0.018418982695332983,881e5dca87fffff,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.02414856617888313,1.0,0.0,1.0,0.0,0.0,0.05434782608695652,1.0,0.0,0.05263157894736842,1.0,0.0,0.0,-10.018211077047486
"POLYGON ((30.725142584858617 46.51634440304972, 30.728158748286997 46.5205491069377, 30.735297144965973 46.52078760778594, 30.735413824784377 46.520675324841925, 30.7350558 46.5198083, 30.7338377 46.5168701, 30.7334238 46.5159012, 30.7332373 46.5154764, 30.7331858 46.5148773, 30.7332455 46.5148332, 30.7333645 46.5148121, 30.7336108 46.5148107, 30.7338406 46.5148385, 30.7340464 46.5148512, 30.734312 46.5148289, 30.7343611 46.5149669, 30.734578 46.5149477, 30.734588 46.5148892, 30.7353098 46.514568, 30.7352284 46.5144735, 30.7354767 46.5144274, 30.7355421 46.5144056, 30.7355624 46.5143864, 30.7355653 46.5143653, 30.7355383 46.5143489, 30.7354818 46.5143423, 30.7349505 46.5143523, 30.7347714 46.514338, 30.7344377 46.5142979, 30.7335022 46.5143273, 30.7310561 46.5135889, 30.7299913 46.5138609, 30.7299175 46.5137559, 30.7310643 46.51344, 30.7328619 46.5140316, 30.7328945 46.5139872, 30.7332626 46.5141148, 30.7333102 46.5141246, 30.7333655 46.514127, 30.7334208 46.514115, 30.7336617 46.5140456, 30.7336783 46.5140769, 30.7338642 46.5140268, 30.7338417 46.51399, 30.7360143 46.5133336, 30.7360579 46.5132914, 30.735879135491807 46.51259943522221, 30.732048122878503 46.51247140179686, 30.7306424 46.5128827, 30.7303782 46.5127459, 30.730295 46.5128254, 30.7300043 46.512735, 30.7300303 46.5126859, 30.7292696 46.5124615, 30.729233731430526 46.51240793986543, 30.725142584858617 46.51634440304972))",0.0201232302045097,881e5dca95fffff,0.9868421052631579,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.03748277446026642,1.0,0.02702702702702703,1.0,0.0,0.07692307692307693,0.043478260869565216,1.0,0.1111111111111111,0.05263157894736842,1.0,0.0,0.0,-8.72347569362964
"POLYGON ((30.761120968254865 46.488813647121056, 30.755448516462856 46.488624977435705, 30.7551724 46.4891174, 30.7580746 46.4910683, 30.7581598 46.4910101, 30.7589876 46.4915675, 30.758954 46.4915907, 30.7589911 46.4916175, 30.7593822 46.4913275, 30.7598246 46.4916412, 30.7601156 46.4918776, 30.7602359 46.4919902, 30.7603328 46.4921077, 30.7606104 46.4923963, 30.7608213 46.4926402, 30.760908 46.4927958, 30.7609543 46.4929231, 30.7609999 46.4931422, 30.7610352 46.4934745, 30.7610344 46.4939476, 30.7610097 46.4944365, 30.7608741 46.4949804, 30.760771 46.4953182, 30.760571 46.4957826, 30.7603299 46.496166, 30.7602098 46.496323, 30.7601235 46.496428, 30.7600911 46.4964142, 30.7600547 46.4964425, 30.7600092 46.4964654, 30.7599695 46.4964766, 30.7599321 46.4964915, 30.75991 46.496506, 30.7598942 46.4965232, 30.7598889 46.4965522, 30.7598989 46.4965779, 30.7599222 46.496598, 30.7599642 46.4966044, 30.7600057 46.4966, 30.7600425 46.4965875, 30.760074 46.4965699, 30.7601266 46.4965266, 30.7602367 46.4963951, 30.7603345 46.4962604, 30.7606319 46.4957996, 30.7608237 46.4953378, 30.7609405 46.4949822, 30.7610069 46.4947136, 30.7610644 46.4944455, 30.7610967 46.4940542, 30.7610895 46.4936978, 30.7610778 46.4934635, 30.7620328 46.4929569, 30.7619529 46.4928864, 30.7628154 46.4924281, 30.763110471076676 46.491586812442755, 30.761120968254865 46.488813647121056))",0.060500786575773464,881e5dcf67fffff,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.12771179211234332,0.9867549668874173,0.0,0.9791666666666666,0.08571428571428572,0.0,0.03260869565217391,0.9761904761904762,0.1111111111111111,0.0,0.9285714285714286,0.0,0.0,-8.726392489585754
"MULTIPOLYGON (((30.738824768536222 46.49657092256846, 30.738921 46.4965319, 30.7390384 46.4966615, 30.7406628 46.4959877, 30.7407088 46.4958125, 30.7405102 46.4955837, 30.7404383 46.4955078, 30.7404222 46.4955073, 30.7396776 46.4958144, 30.7396159 46.4958399, 30.7388296 46.4961645, 30.7387976 46.4961769, 30.73864612068467 46.49623976121409, 30.738633844767122 46.49625158195733, 30.7386538 46.4962735, 30.738620927576765 46.49628669884961, 30.738824768536222 46.49657092256846)), ((30.740739621082 46.49422388496064, 30.742521 46.4956955, 30.7443236 46.4947129, 30.7435314 46.4940069, 30.742198477099418 46.49281912133773, 30.740739621082 46.49422388496064)), ((30.74718848172588 46.492454710459505, 30.7476853 46.4928924, 30.747707 46.4928808, 30.7477443 46.492861, 30.7477664 46.4928496, 30.7482579 46.4925961, 30.74844999141539 46.492496781494445, 30.74718848172588 46.492454710459505)))",0.022220765600419506,881e5dcf65fffff,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2048690858980248,0.9536423841059603,0.05405405405405406,0.9479166666666666,0.2857142857142857,0.0,0.043478260869565216,0.9761904761904762,0.1111111111111111,0.05263157894736842,0.9285714285714286,0.0,0.0,-7.049270939629056
"POLYGON ((30.731475190949425 46.49603466091094, 30.72735430686588 46.5000013981726, 30.730369942925318 46.5042068890488, 30.730599095166806 46.50421454950217, 30.7314518 46.5023953, 30.7329243 46.5027997, 30.7328999 46.5028371, 30.7330436 46.502877, 30.733128 46.5027405, 30.7336458 46.5028872, 30.7336862 46.5028193, 30.7338778 46.5028661, 30.7339696 46.5027261, 30.733525 46.5026142, 30.7334491 46.5027592, 30.7331574 46.5026852, 30.7332031 46.5026098, 30.7313852 46.5021302, 30.7317188 46.501431, 30.7306414 46.5011458, 30.7309532 46.5005672, 30.730877 46.5005467, 30.731019 46.5003073, 30.7313242 46.4997874, 30.731329 46.4997214, 30.7313079 46.4996458, 30.7311459 46.4995864, 30.7311692 46.4995452, 30.7292559 46.4990564, 30.7295497 46.4985345, 30.7336416 46.4996279, 30.7337088 46.499494, 30.7318626 46.4989939, 30.7319029 46.4989351, 30.7318137 46.4989139, 30.7324919 46.4977207, 30.7346123 46.4982891, 30.734717 46.4980994, 30.7325989 46.4975292, 30.7335279 46.4966555, 30.7362224 46.4976003, 30.7369278 46.4971176, 30.7370175 46.4972053, 30.7371452 46.497252, 30.738824768536222 46.49657092256846, 30.738620927576765 46.49628669884961, 30.7376389 46.496681, 30.73698335668556 46.496218847494596, 30.731475190949425 46.49603466091094))",0.09071840587309911,881e5dcab3fffff,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.23837522147122514,0.9205298013245033,0.32432432432432434,0.96875,0.3142857142857143,0.07692307692307693,0.14130434782608695,0.9523809523809523,0.0,0.15789473684210525,0.9761904761904762,0.7142857142857143,0.06060606060606061,3.3993864269448597
"MULTIPOLYGON (((30.734191958790465 46.528957556306274, 30.737209005918412 46.533161301694754, 30.740829862702245 46.53328188825909, 30.7407186 46.5331386, 30.7407239 46.533068, 30.7405664 46.5328951, 30.7404868 46.5328829, 30.7404142 46.5328988, 30.740009 46.5330583, 30.7399453 46.5330692, 30.7398709 46.5330595, 30.7386349 46.531566, 30.7375792 46.5301725, 30.7372762 46.5297983, 30.7373836 46.5297308, 30.7371361 46.5293581, 30.7369633 46.5291911, 30.7368092 46.5290593, 30.7367485 46.5289147, 30.7366551 46.5288184, 30.7365523 46.5286802, 30.7365968 46.5285665, 30.7363557 46.5281531, 30.7365582 46.5280675, 30.7361751 46.5275497, 30.7362226 46.5274534, 30.7360833 46.5272346, 30.736129449365475 46.527093467186226, 30.734191958790465 46.528957556306274)), ((30.7367227294846 46.52652266336944, 30.7371961 46.5264284, 30.7374545 46.5264095, 30.7375761 46.526463, 30.7377059 46.5264625, 30.7377819 46.5263992, 30.7377406 46.5262688, 30.737524252889557 46.52575150552335, 30.7367227294846 46.52652266336944)))",0.05355270057682223,881e5dca99fffff,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.08509744733906424,1.0,0.02702702702702703,1.0,0.0,0.07692307692307693,0.03260869565217391,1.0,0.1111111111111111,0.0,0.9761904761904762,0.0,0.0,-8.045395327254843
"POLYGON ((30.737209005918412 46.533161301694754, 30.733086539714243 46.53712675809598, 30.736103850778377 46.54133010964821, 30.743243984058804 46.54156783364993, 30.745903168979215 46.53900959210725, 30.7454145 46.5385551, 30.7448941 46.5386084, 30.7432957 46.5372465, 30.7425902 46.5366248, 30.7419599 46.5360454, 30.7413045 46.5355227, 30.7412205 46.53544, 30.7411487 46.535355, 30.7411166 46.5352895, 30.7411024 46.535235, 30.7410922 46.5351769, 30.7410902 46.5351245, 30.7411024 46.5350881, 30.7411349 46.5350686, 30.7411898 46.5350573, 30.7412455 46.5350476, 30.7412889 46.5350318, 30.7413128 46.5350074, 30.741311 46.5349794, 30.7412898 46.534963, 30.7412393 46.5349599, 30.7411712 46.5349697, 30.7411004 46.5349812, 30.7410066 46.5349904, 30.7409306 46.5350019, 30.740866 46.5350007, 30.7408235 46.5349849, 30.7408005 46.5349618, 30.7407961 46.534935, 30.7408111 46.5349027, 30.7408465 46.5348857, 30.7409111 46.5348778, 30.741042 46.5348607, 30.7411394 46.5348443, 30.7413092 46.5348096, 30.7416136 46.5347597, 30.7416517 46.534739, 30.741664 46.5347128, 30.7416561 46.5346879, 30.7416331 46.5346684, 30.7416012 46.5346623, 30.7415203 46.5346635, 30.7413469 46.5346806, 30.7411027 46.5347098, 30.740954 46.5347244, 30.7408797 46.5347098, 30.7408478 46.5346513, 30.7408868 46.5345613, 30.74123 46.5337972, 30.740829862702245 46.53328188825909, 30.737209005918412 46.533161301694754))",0.06810435238594652,881e5dcad3fffff,1.0,0.0,1.0,0.0,0.0,0.02857142857142857,1.0,0.0,0.0,1.0,0.0,0.0,0.0720519719141676,1.0,0.0,1.0,0.0,0.0,0.03260869565217391,1.0,0.0,0.0,0.9761904761904762,0.0,0.0,-8.883292443796723
"POLYGON ((30.743243984058804 46.54156783364993, 30.746261915124098 46.545770620124614, 30.75340226324315 46.54600764867546, 30.7534254803072 46.54598531000754, 30.7523271 46.545339, 30.7497258 46.543562, 30.7476605 46.5420275, 30.7478216 46.5419103, 30.7477877 46.5418819, 30.7477623 46.5418484, 30.7477348 46.5417904, 30.7477114 46.5417163, 30.7477048 46.5416662, 30.7480082 46.5409674, 30.745903168979215 46.53900959210725, 30.743243984058804 46.54156783364993))",0.01101206082852648,881e5dc1adfffff,1.0,0.0,1.0,0.0,0.0,0.02857142857142857,1.0,0.0,0.0,1.0,0.0,0.0,0.023479230920664087,1.0,0.0,0.9895833333333334,0.0,0.0,0.010869565217391304,1.0,0.0,0.0,1.0,0.0,0.0,-10.64608825216794
"POLYGON ((30.74213935698001 46.54973585374128, 30.746261915124098 46.545770620124614, 30.743243984058804 46.54156783364993, 30.736103850778377 46.54133010964821, 30.7319808876645 46.54529521291616, 30.734998462706805 46.54949817053086, 30.74213935698001 46.54973585374128))",0.02287624541164132,881e5dcadbfffff,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.03460857011614935,1.0,0.0,0.9895833333333334,0.0,0.0,0.03260869565217391,1.0,0.0,0.0,1.0,0.0,0.0,-10.52359812507253
