geometry,population,h3_index,count_cafe,count_university,count_restaurant,count_tourism,count_sport,count_office,count_fastfood,count_transport,count_entertainment,count_bar_pub,count_market,count_mall,population_neigh,count_cafe_neigh,count_university_neigh,count_restaurant_neigh,count_tourism_neigh,count_sport_neigh,count_office_neigh,count_fastfood_neigh,count_transport_neigh,count_entertainment_neigh,count_bar_pub_neigh,count_market_neigh,count_mall_neigh
"POLYGON ((30.68104538579406 46.44505851675933, 30.68516630074831 46.44109102243694, 30.682155077734393 46.43688074720203, 30.675023296460097 46.43663779536332, 30.670901979374936 46.440605159098, 30.673912845601325 46.444815605255336, 30.68104538579406 46.44505851675933))",287.0,881e5dc999fffff,1,0,0,0,0,0,0,0,0,0,0,0,8099.0,1,0,1,0,1,0,0,0,0,0,0,2
"POLYGON ((30.702442356259066 46.44578455600823, 30.706561969850707 46.441816448717134, 30.703549771375386 46.43760690797408, 30.696418315410547 46.43736530348643, 30.692298299061985 46.44133328033979, 30.69531014134152 46.44554299211479, 30.702442356259066 46.44578455600823))",7528.0,881e5dc8a7fffff,1,1,1,0,0,1,0,0,0,0,0,6,40338.0,2,0,0,0,3,3,1,0,1,1,3,9
"POLYGON ((30.723838346964506 46.446506552804216, 30.72795665815964 46.44253783302838, 30.724943485155418 46.438329027071426, 30.71781235646628 46.43808876974547, 30.713693641888728 46.44205735923374, 30.71670645928906 46.44626633633187, 30.723838346964506 46.446506552804216))",8750.0,881e5dc8b5fffff,0,1,0,0,1,2,0,0,0,0,0,3,41177.0,7,2,2,0,3,16,2,0,1,1,4,12
"POLYGON ((30.757582980038798 46.43531567938582, 30.761698592607754 46.43134551476358, 30.75868435488147 46.427137222597054, 30.751554859051755 46.4268989237245, 30.747438842240808 46.43086895831892, 30.750452725407936 46.435077421810014, 30.757582980038798 46.43531567938582))",14866.0,881e5d525bfffff,3,0,2,0,0,8,0,0,0,0,0,1,61080.0,40,3,17,3,9,13,3,0,14,1,0,23
"POLYGON ((30.768828301953537 46.431583119747124, 30.771473674506396 46.43527517344044, 30.7717728 46.4350967, 30.7718172 46.4349213, 30.7714565 46.434513, 30.7713358 46.434452, 30.7712057 46.434379, 30.7710662 46.4342727, 30.7708584 46.4340416, 30.7707068 46.4338161, 30.7706076 46.4335998, 30.7705258 46.4333466, 30.7705043 46.4332421, 30.7705023 46.4331827, 30.770484 46.4331344, 30.7703394 46.4327532, 30.7703576 46.432671, 30.7704039 46.4326151, 30.7706341 46.4325911, 30.7706258 46.4325306, 30.7704221 46.4325478, 30.7702865 46.4319556, 30.7702634 46.4318545, 30.7701577 46.4318629, 30.7700744 46.4317971, 30.7700093 46.4317277, 30.7699107 46.4315729, 30.7697582 46.4312594, 30.769519448553897 46.43091617202851, 30.768828301953537 46.431583119747124))",8.0,881e5dcd29fffff,0,0,0,0,0,0,0,0,2,0,0,0,15605.0,25,0,8,2,5,8,1,0,14,1,0,7
"POLYGON ((30.7463362131767 46.43904710506452, 30.750452725407936 46.435077421810014, 30.747438842240808 46.43086895831892, 30.740308801656116 46.43063000681512, 30.736191885469207 46.43459955995513, 30.739205413729003 46.43880819470973, 30.7463362131767 46.43904710506452))",13641.0,881e5d5259fffff,7,2,3,0,2,3,1,0,0,0,0,5,55235.0,18,5,10,0,6,23,3,0,0,0,0,19
"POLYGON ((30.768828301953537 46.431583119747124, 30.761698592607754 46.43134551476358, 30.757582980038798 46.43531567938582, 30.760597481302135 46.439523578951736, 30.767727949543236 46.439761142526855, 30.771516021701515 46.43610646397295, 30.7715089 46.4360992, 30.7714015 46.4359126, 30.771296 46.4356396, 30.7712708 46.435396, 30.7713548 46.4353461, 30.771473674506396 46.43527517344044, 30.768828301953537 46.431583119747124))",8440.0,881e5dcd67fffff,2,0,3,0,1,0,1,0,1,0,0,5,34423.0,30,2,14,4,9,23,1,0,17,1,0,8
"POLYGON ((30.75648137336486 46.44349339225671, 30.760597481302135 46.439523578951736, 30.757582980038798 46.43531567938582, 30.750452725407936 46.435077421810014, 30.7463362131767 46.43904710506452, 30.74935035977663 46.4432551759416, 30.75648137336486 46.44349339225671))",8159.0,881e5dcd65fffff,4,1,4,0,2,5,1,0,0,0,0,5,57723.0,20,8,15,2,11,22,2,0,3,0,0,15
"POLYGON ((30.767727949543236 46.439761142526855, 30.770743068804958 46.44396847803095, 30.772061435407416 46.4440122719999, 30.7720627 46.4439952, 30.7720627 46.4438861, 30.7720587 46.4438002, 30.7720707 46.4437235, 30.7720989 46.4436625, 30.7721364 46.4436181, 30.7722035 46.4435941, 30.7722035 46.4435691, 30.772182 46.4435423, 30.7721836 46.4434439, 30.7721224 46.4433469, 30.7721297 46.4432443, 30.7721466 46.4431741, 30.7721661 46.4431249, 30.7721919 46.4430809, 30.7721981 46.4430708, 30.772205 46.4430587, 30.7722112 46.4430481, 30.7722377 46.4429477, 30.7722692 46.4428169, 30.7722753 46.4427799, 30.7722692 46.4427296, 30.7722525 46.4426783, 30.7722558 46.442639, 30.7722518 46.4425794, 30.7722357 46.4424999, 30.772229 46.4423973, 30.7722343 46.4423183, 30.7722451 46.442262, 30.7722712 46.4422, 30.7723135 46.4421072, 30.7723658 46.4420078, 30.7724422 46.4418992, 30.7725485 46.4416427, 30.7726419 46.4414383, 30.7727003 46.441345, 30.772719 46.4412983, 30.772712 46.4412501, 30.7726839 46.4412034, 30.7725029 46.4411893, 30.772491 46.4411263, 30.7723874 46.440909, 30.772231 46.4406708, 30.7720745 46.4403538, 30.7719975 46.440032, 30.7719297 46.4397102, 30.7719648 46.4395541, 30.7720371 46.4394897, 30.7721142 46.4394495, 30.7722173 46.4394283, 30.7723103 46.4394109, 30.7723921 46.4393739, 30.7724037 46.4393272, 30.7723804 46.4392918, 30.772273 46.4392854, 30.7721843 46.4392677, 30.7721516 46.4392114, 30.7721726 46.4391518, 30.7722222 46.4391022, 30.7720722 46.4389362, 30.7720115 46.43883, 30.7719998 46.4386514, 30.7720698 46.4384883, 30.7718223 46.4385004, 30.771806 46.4384473, 30.7718048 46.4383861, 30.7718679 46.4383386, 30.7719274 46.4383048, 30.7719823 46.4382727, 30.772071 46.4382453, 30.7721119 46.438395, 30.7721667 46.4383861, 30.7719428 46.4376726, 30.7718843 46.4373976, 30.7726298 46.4373028, 30.7726571 46.4372993, 30.7727366 46.4372616, 30.7727631 46.437208, 30.7726952 46.4363853, 30.7726555 46.4362906, 30.7725727 46.4362575, 30.7717798 46.4362891, 30.7716841 46.4362779, 30.771516021701515 46.43610646397295, 30.767727949543236 46.439761142526855))",184.0,881e5dcd63fffff,2,0,0,1,2,5,0,0,0,0,0,0,12784.0,2,1,6,2,5,2,2,0,7,0,0,5
"POLYGON ((30.745233352010803 46.447224507717735, 30.74935035977663 46.4432551759416, 30.7463362131767 46.43904710506452, 30.739205413729003 46.43880819470973, 30.735088001955628 46.44277739634873, 30.738101793543834 46.446985638475944, 30.745233352010803 46.447224507717735))",8837.0,881e5dc8b3fffff,3,3,2,0,2,2,0,0,0,0,0,1,52097.0,20,7,11,1,9,36,2,0,0,0,0,16
"POLYGON ((30.766627365499875 46.44793842132241, 30.770743068804958 46.44396847803095, 30.767727949543236 46.439761142526855, 30.760597481302135 46.439523578951736, 30.75648137336486 46.44349339225671, 30.75949613820721 46.44770089911962, 30.766627365499875 46.44793842132241))",4225.0,881e5dcd61fffff,0,1,3,2,3,2,0,0,2,0,0,0,29807.0,13,5,9,1,10,19,4,0,4,0,0,13
"POLYGON ((30.755379534787266 46.451670360968976, 30.75949613820721 46.44770089911962, 30.75648137336486 46.44349339225671, 30.74935035977663 46.4432551759416, 30.745233352010803 46.447224507717735, 30.74824776208539 46.451432185878495, 30.755379534787266 46.451670360968976))",7714.0,881e5dcd6dfffff,5,2,2,0,3,7,0,0,0,0,0,3,49393.0,22,8,12,3,9,34,4,0,3,0,0,9
"POLYGON ((30.770743068804958 46.44396847803095, 30.766627365499875 46.44793842132241, 30.769347643916262 46.45173364584561, 30.7694454 46.4517401, 30.7694484 46.4517166, 30.7694639 46.4516809, 30.7694923 46.4514344, 30.7695716 46.4511207, 30.7696082 46.4510142, 30.7696875 46.4508924, 30.7698054 46.450849, 30.7699599 46.4508952, 30.7700677 46.4508825, 30.7701591 46.450849, 30.7702566 46.4507985, 30.7702953 46.4507537, 30.7702909 46.4507367, 30.7702859 46.4507168, 30.7702749 46.4506739, 30.770277 46.4505983, 30.7702932 46.4505464, 30.7703928 46.4504722, 30.7704558 46.4504218, 30.7705697 46.4503056, 30.7706673 46.4502159, 30.7707669 46.4501095, 30.7709132 46.449982, 30.7710149 46.4499077, 30.7710847 46.4498536, 30.7711029 46.4498398, 30.7711843 46.4497867, 30.7712225 46.4496818, 30.7714237 46.4495404, 30.7714579 46.4494947, 30.7714692 46.4494494, 30.7714545 46.4493769, 30.771433 46.4492979, 30.7714116 46.4492004, 30.7714042 46.4491177, 30.7714149 46.4490442, 30.7714545 46.4489698, 30.7715426 46.4488853, 30.7716148 46.4488058, 30.7716818 46.4487347, 30.7717542 46.4486672, 30.7718347 46.4486312, 30.7719165 46.4486118, 30.771941 46.4485888, 30.771938 46.4485684, 30.7717402 46.4485169, 30.7715454 46.4484178, 30.7714864 46.4482582, 30.7715352 46.4481405, 30.7716003 46.4480453, 30.7715556 46.4479318, 30.7716735 46.4477456, 30.7721633 46.4477638, 30.7721757 46.447102, 30.7721703 46.4467236, 30.7721204 46.4466426, 30.7720892 46.4466056, 30.7720864 46.4464343, 30.7720615 46.4461122, 30.7720275 46.4459044, 30.7719905 46.4457613, 30.7719121 46.4455653, 30.7719101 46.4454535, 30.7719186 46.4453571, 30.7719307 46.445229, 30.7719456 46.4451637, 30.7719619 46.4451167, 30.7719905 46.4450665, 30.7720212 46.4450258, 30.7720802 46.4449911, 30.7721552 46.4449712, 30.7721709 46.4449628, 30.7721765 46.444945, 30.7721786 46.4449111, 30.772148 46.4447409, 30.7720872 46.444532, 30.7720614 46.444448, 30.7720566 46.4443707, 30.7720353 46.444192, 30.7720597 46.4440357, 30.772061435407416 46.4440122719999, 30.770743068804958 46.44396847803095))",111.0,881e5dcd6bfffff,0,0,0,0,1,0,1,0,2,0,0,0,9633.0,2,4,3,3,6,10,1,0,8,0,0,0
"POLYGON ((30.74413025867054 46.455401166037944, 30.74824776208539 46.451432185878495, 30.745233352010803 46.447224507717735, 30.738101793543834 46.446985638475944, 30.733983886069584 46.45095448847553, 30.736997941028022 46.4551623378731, 30.74413025867054 46.455401166037944))",12212.0,881e5dc8bbfffff,3,1,2,1,1,16,0,0,0,0,0,1,45003.0,22,7,5,1,6,24,2,1,1,1,0,11
"POLYGON ((30.766627365499875 46.44793842132241, 30.75949613820721 46.44770089911962, 30.755379534787266 46.451670360968976, 30.758394563250572 46.455877475026654, 30.765526549751154 46.45611495589318, 30.768697205674936 46.4530572293961, 30.7686873 46.4530206, 30.7686621 46.4529009, 30.7686334 46.4527649, 30.7686327 46.4527022, 30.7686315 46.4525828, 30.7686303 46.4524703, 30.7686287 46.4523138, 30.768658 46.4521897, 30.7686837 46.4520811, 30.7687167 46.4519417, 30.7687489 46.4518054, 30.7688032 46.4516977, 30.769347643916262 46.45173364584561, 30.766627365499875 46.44793842132241))",5199.0,881e5dcd69fffff,0,2,0,0,1,2,1,0,1,0,0,0,25936.0,22,4,6,2,8,17,3,0,10,0,0,6
"POLYGON ((30.754277464233596 46.459846585282065, 30.758394563250572 46.455877475026654, 30.755379534787266 46.451670360968976, 30.74824776208539 46.451432185878495, 30.74413025867054 46.455401166037944, 30.747144932261733 46.45960845138015, 30.754277464233596 46.459846585282065))",10761.0,881e5dc897fffff,12,0,1,0,0,7,2,0,0,0,0,2,50616.0,20,9,11,2,9,39,1,0,3,0,0,11
"POLYGON ((30.765526549751154 46.45611495589318, 30.76703235828271 46.458215420278016, 30.7670541 46.4581333, 30.7671328 46.457912, 30.7672159 46.4576669, 30.7672887 46.457435, 30.7673649 46.4572512, 30.7674735 46.4570429, 30.767518 46.4569816, 30.7675995 46.4569119, 30.7678303 46.4568493, 30.7681851 46.4566726, 30.7683699 46.456541, 30.7684435 46.4565415, 30.768667 46.4565478, 30.7686691 46.4565272, 30.7686921 46.4563552, 30.7686426 46.4562396, 30.7685809 46.4559726, 30.7685316 46.4558049, 30.7685135 46.4556927, 30.7685578 46.4555195, 30.7685163 46.4554022, 30.768623 46.455394, 30.7687149 46.45539, 30.7686995 46.455234, 30.768697 46.4551843, 30.7686919 46.4550807, 30.7686565 46.454878, 30.7686482 46.4548011, 30.7686426 46.4547485, 30.7686711 46.4547258, 30.7687079 46.4547235, 30.7687469 46.4547008, 30.7687705 46.4545999, 30.7687397 46.454377, 30.7687427 46.4541743, 30.768752 46.4540321, 30.768769 46.4540122, 30.768792 46.4538262, 30.7687874 46.4535757, 30.7687736 46.4533401, 30.7687339 46.453193, 30.7687194 46.4531393, 30.768697205674936 46.4530572293961, 30.765526549751154 46.45611495589318))",25.0,881e5dcd45fffff,0,1,0,0,0,1,0,0,5,0,0,0,8410.0,5,2,0,0,3,2,2,0,4,0,0,1
"POLYGON ((30.743026933083456 46.46357707978467, 30.747144932261733 46.45960845138015, 30.74413025867054 46.455401166037944, 30.736997941028022 46.4551623378731, 30.73287953773852 46.45913083609499, 30.73589385610904 46.463338292660666, 30.743026933083456 46.46357707978467))",9687.0,881e5dc895fffff,1,2,0,0,1,3,0,0,1,0,0,4,53803.0,44,6,10,31,3,52,17,5,1,2,2,14
"POLYGON ((30.765526549751154 46.45611495589318, 30.758394563250572 46.455877475026654, 30.754277464233596 46.459846585282065, 30.757292756359835 46.464053306432305, 30.763083439658477 46.46424607053146, 30.763072 46.4642033, 30.7630198 46.4639075, 30.7630191 46.4638761, 30.7632306 46.4638737, 30.7631336 46.4636091, 30.7630874 46.4630764, 30.7631005 46.4630542, 30.7631305 46.4630031, 30.7632231 46.4625777, 30.763112 46.4625267, 30.7631567 46.4623771, 30.763206 46.4622423, 30.7632742 46.4620019, 30.7632821 46.4619726, 30.7633924 46.461596, 30.7634331 46.461475, 30.7635783 46.4609798, 30.7636974 46.4605649, 30.7637628 46.4603316, 30.7637955 46.4601579, 30.7638935 46.4600759, 30.7639471 46.4600393, 30.7640355 46.4599803, 30.7640803 46.4599569, 30.7641816 46.4598748, 30.7642202 46.4598509, 30.7642578 46.4598217, 30.7642857 46.459799, 30.764316 46.4597717, 30.7643836 46.4597101, 30.7644244 46.4597433, 30.764923 46.4594546, 30.7649583 46.4594317, 30.7653777 46.4591626, 30.7654116 46.459142, 30.7657864 46.4589136, 30.7658163 46.4588912, 30.766022 46.4589282, 30.7661684 46.4588667, 30.7662572 46.4587951, 30.7664254 46.4587682, 30.7664465 46.4587572, 30.7665195 46.4588195, 30.7666527 46.4587468, 30.7667997 46.4586301, 30.7668828 46.4585321, 30.7669592 46.4584216, 30.7670061 46.4583146, 30.76703235828271 46.458215420278016, 30.765526549751154 46.45611495589318))",3100.0,881e5dc893fffff,5,0,0,0,1,0,0,0,1,0,0,1,31606.0,18,5,11,1,4,25,3,0,7,0,0,4
"POLYGON ((30.753175161631404 46.46802206495554, 30.757292756359835 46.464053306432305, 30.754277464233596 46.459846585282065, 30.747144932261733 46.45960845138015, 30.743026933083456 46.46357707978467, 30.746041870233167 46.46778397220614, 30.753175161631404 46.46802206495554))",12704.0,881e5dc891fffff,6,2,7,1,2,11,0,0,0,0,0,2,47763.0,50,6,11,12,4,40,17,4,7,3,2,19
"POLYGON ((30.741923375177034 46.47175224871754, 30.746041870233167 46.46778397220614, 30.743026933083456 46.46357707978467, 30.73589385610904 46.463338292660666, 30.73177495688984 46.467306438966645, 30.734789538714338 46.47151350259835, 30.741923375177034 46.47175224871754))",7213.0,881e5dc89dfffff,22,2,0,7,0,10,15,4,1,1,2,8,67205.0,65,14,34,32,8,80,6,0,5,11,1,19
"POLYGON ((30.757292756359835 46.464053306432305, 30.753175161631404 46.46802206495554, 30.75619071746252 46.47222839309625, 30.763324222848148 46.472465791398506, 30.764813087195012 46.47103055601062, 30.7645697 46.470689, 30.7643835 46.4704425, 30.7640887 46.4700521, 30.7639182 46.4697273, 30.763673 46.4692255, 30.7635096 46.4688186, 30.76354 46.4683812, 30.7637008 46.4683457, 30.7637021 46.4683104, 30.7637057 46.4681512, 30.763673 46.4680129, 30.7636263 46.4679052, 30.7635516 46.4677025, 30.7634395 46.4674918, 30.7632691 46.4672442, 30.763101 46.4669692, 30.7629352 46.4666089, 30.7628768 46.4663725, 30.7628675 46.4661763, 30.7628885 46.4660749, 30.7630052 46.4659431, 30.7631337 46.4659302, 30.7631126 46.465845, 30.763035 46.4658433, 30.7629749 46.4657179, 30.7629282 46.4654284, 30.7629585 46.4652129, 30.7632113 46.4651603, 30.7631914 46.4651422, 30.7631613 46.4646681, 30.7631367 46.4644452, 30.763083439658477 46.46424607053146, 30.757292756359835 46.464053306432305))",2917.0,881e5dc89bfffff,0,0,3,0,1,4,0,0,1,0,0,0,33192.0,27,5,19,8,6,31,2,0,5,2,0,7
"POLYGON ((30.752072626908195 46.4761967997492, 30.75619071746252 46.47222839309625, 30.753175161631404 46.46802206495554, 30.746041870233167 46.46778397220614, 30.741923375177034 46.47175224871754, 30.744938575927158 46.47595874811621, 30.752072626908195 46.4761967997492))",14085.0,881e5dc899fffff,10,2,7,5,1,16,0,0,3,2,0,4,47796.0,90,17,43,16,10,79,27,4,8,13,2,19
"POLYGON ((30.763324222848148 46.472465791398506, 30.765809266052898 46.47593094398088, 30.7659512 46.475913, 30.7658188 46.4753414, 30.7658002 46.4752916, 30.7655786 46.4748528, 30.7652957 46.4743804, 30.7650742 46.4740171, 30.764972 46.4738469, 30.7649287 46.4736769, 30.7649221 46.4733833, 30.7653101 46.4733887, 30.765292 46.4733123, 30.7652273 46.4732168, 30.7651472 46.4730916, 30.7650825 46.4728179, 30.7651074 46.4725806, 30.7651374 46.4725282, 30.7652048 46.4723647, 30.7652445 46.4720784, 30.7651604 46.4719128, 30.76506 46.4716909, 30.7649573 46.4715638, 30.76506 46.4715027, 30.7649372 46.4712357, 30.7648149 46.4710331, 30.764813087195012 46.47103055601062, 30.763324222848148 46.472465791398506))",23.0,881e5dcf27fffff,0,0,0,0,0,0,0,0,0,0,0,0,6270.0,6,1,8,2,3,8,2,0,2,0,0,0
"POLYGON ((30.74081958487866 46.47992667259639, 30.744938575927158 46.47595874811621, 30.741923375177034 46.47175224871754, 30.734789538714338 46.47151350259835, 30.730670143450872 46.47548129685027, 30.73368498877127 46.47968796744593, 30.74081958487866 46.47992667259639))",11916.0,881e5dc8d7fffff,39,6,17,2,3,35,4,0,0,6,0,7,72720.0,151,30,89,30,6,92,42,4,19,42,4,29
"POLYGON ((30.763324222848148 46.472465791398506, 30.75619071746252 46.47222839309625, 30.752072626908195 46.4761967997492, 30.75508844648621 46.48040273477838, 30.762222711549025 46.480640091852635, 30.765849373782487 46.47714479296794, 30.7658915 46.4769838, 30.7658955 46.4769533, 30.7657591 46.4769453, 30.7657772 46.4767539, 30.7658103 46.4764668, 30.7658081 46.4764343, 30.7657656 46.4759654, 30.7657582 46.4759374, 30.765809266052898 46.47593094398088, 30.763324222848148 46.472465791398506))",3280.0,881e5dcf25fffff,6,1,5,2,2,4,2,0,1,0,0,0,31471.0,27,8,21,9,4,35,7,0,9,8,0,6
"POLYGON ((30.750969859991475 46.48437078942298, 30.75508844648621 46.48040273477838, 30.752072626908195 46.4761967997492, 30.744938575927158 46.47595874811621, 30.74081958487866 46.47992667259639, 30.743835049271162 46.4841327788703, 30.750969859991475 46.48437078942298))",9766.0,881e5dc8d3fffff,17,6,11,4,2,15,6,0,5,6,0,2,53166.0,133,15,96,21,7,79,22,1,13,38,1,22
"POLYGON ((30.762222711549025 46.480640091852635, 30.762777719400923 46.48141385661168, 30.762816 46.4813058, 30.763082 46.4806128, 30.7632938 46.4802038, 30.7636821 46.4795461, 30.7641103 46.4790178, 30.7643167 46.4791239, 30.764649 46.4788594, 30.7649484 46.4785935, 30.7650901 46.4784025, 30.765328 46.4781258, 30.7654475 46.477906, 30.7657116 46.4774952, 30.7657642 46.4774703, 30.765849373782487 46.47714479296794, 30.762222711549025 46.480640091852635))",73.0,881e5dcf21fffff,0,0,0,0,0,0,0,0,0,0,0,0,7990.0,6,1,5,2,2,4,3,0,1,0,0,0
"POLYGON ((30.73971556211576 46.48810035118123, 30.743835049271162 46.4841327788703, 30.74081958487866 46.47992667259639, 30.73368498877127 46.47968796744593, 30.72956509734903 46.48365540950573, 30.732580206207185 46.48786168696341, 30.73971556211576 46.48810035118123))",14535.0,881e5dc8d1fffff,76,6,65,9,1,21,15,0,9,27,1,11,62220.0,92,36,37,23,7,83,15,1,10,21,1,14
"POLYGON ((30.762222711549025 46.480640091852635, 30.75508844648621 46.48040273477838, 30.750969859991475 46.48437078942298, 30.752054015801647 46.485882505791466, 30.752248 46.4857748, 30.7527986 46.4854928, 30.7569731 46.4840379, 30.7572297 46.4841707, 30.7572722 46.4841585, 30.7573182 46.4841646, 30.7573589 46.4841744, 30.7576067 46.4843011, 30.7574916 46.4844034, 30.7576792 46.4844973, 30.7577925 46.4843913, 30.7580991 46.4845429, 30.7581154 46.4845283, 30.7581438 46.4845384, 30.7582738 46.4849338, 30.7565635 46.486842, 30.7563173 46.4870756, 30.755448516462856 46.488624977435705, 30.761120968254865 46.488813647121056, 30.763579514006125 46.48644464917781, 30.7611007 46.4860295, 30.7624002 46.4824795, 30.762777719400923 46.48141385661168, 30.762222711549025 46.480640091852635))",4607.0,881e5dcf2dfffff,0,0,0,0,0,0,1,0,0,0,0,0,18866.0,25,7,18,9,4,22,8,1,6,9,0,2
"POLYGON ((30.750969859991475 46.48437078942298, 30.743835049271162 46.4841327788703, 30.73971556211576 46.48810035118123, 30.742073749843836 46.49138906310854, 30.7428731 46.4909496, 30.7444887 46.4900763, 30.7465241 46.4918694, 30.74718848172588 46.492454710459505, 30.74844999141539 46.492496781494445, 30.748478 46.4924823, 30.7487349 46.4923495, 30.7487646 46.492336, 30.7487915 46.4923194, 30.7488281 46.4922989, 30.7455169 46.4893404, 30.7470129 46.488528, 30.7484777 46.4877325, 30.7485684 46.4877329, 30.7503463 46.4890219, 30.7528017 46.4895862, 30.7535401 46.4880394, 30.750111 46.4872654, 30.7498951 46.4870812, 30.752054015801647 46.485882505791466, 30.750969859991475 46.48437078942298))",4743.0,881e5dc8dbfffff,2,0,2,3,0,3,0,1,0,3,0,0,38769.0,98,14,79,20,3,37,23,0,15,33,1,13
"POLYGON ((30.761120968254865 46.488813647121056, 30.763110471076676 46.491586812442755, 30.7648105 46.4867398, 30.7642291 46.4866485, 30.7642605 46.4865587, 30.763579514006125 46.48644464917781, 30.761120968254865 46.488813647121056))",80.0,881e5dcf29fffff,0,0,0,0,0,0,0,0,0,0,0,0,5604.0,0,0,0,0,0,0,1,0,0,0,0,0
"MULTIPOLYGON (((30.73971556211576 46.48810035118123, 30.732580206207185 46.48786168696341, 30.728459818511617 46.491828776693076, 30.731475190949425 46.49603466091094, 30.73698335668556 46.496218847494596, 30.7353871 46.4950935, 30.7354462 46.4950529, 30.7345099 46.4943964, 30.734527 46.4943566, 30.734487 46.4943214, 30.7352769 46.4938299, 30.7353113 46.4938557, 30.7365035 46.4931017, 30.736576 46.4930575, 30.7378538 46.4922494, 30.7385685 46.4924303, 30.740739621082 46.49422388496064, 30.742198477099418 46.49281912133773, 30.7411584 46.4918923, 30.742073749843836 46.49138906310854, 30.73971556211576 46.48810035118123)), ((30.73864612068467 46.49623976121409, 30.7386294 46.4962467, 30.738633844767122 46.49625158195733, 30.73864612068467 46.49623976121409)))",8597.0,881e5dc8d9fffff,5,2,3,7,0,1,1,0,1,0,0,0,40680.0,95,23,68,21,3,39,16,1,15,34,7,16
"POLYGON ((30.693574637184238 46.51117891632515, 30.697698222661657 46.50721362877427, 30.694683919235008 46.50300723141073, 30.687546387272313 46.502765950668, 30.683422398626572 46.50673110759846, 30.68643634501795 46.51093767588835, 30.693574637184238 46.51117891632515))",532.0,881e5dcaa1fffff,0,0,0,0,0,0,0,0,0,0,0,0,2414.0,0,0,0,1,0,1,0,0,0,0,0,0
"POLYGON ((30.714988860177986 46.51189993860227, 30.719111141516446 46.50793403709679, 30.71609586154983 46.503728375124055, 30.708958656592774 46.50348844361764, 30.70483597145869 46.50745421465279, 30.707850894983356 46.51166004766098, 30.714988860177986 46.51189993860227))",459.0,881e5dcabdfffff,0,0,0,0,0,0,0,0,0,0,0,0,6047.0,3,2,0,0,1,13,0,0,1,0,0,0
"MULTIPOLYGON (((30.730369942925318 46.5042068890488, 30.726248562339144 46.508173273704614, 30.729048227731344 46.512076873570415, 30.7288464 46.5112766, 30.7293627 46.5112182, 30.729322 46.5110076, 30.7291121 46.5110253, 30.7291191 46.5110593, 30.7288121 46.5110934, 30.7285578 46.510036, 30.7285929 46.5097474, 30.7286847 46.5097525, 30.7287199 46.5095127, 30.7286219 46.5095054, 30.728674 46.5093084, 30.7289071 46.5093301, 30.7289267 46.5091588, 30.7287082 46.5091443, 30.7288509 46.5081584, 30.7288945 46.5081142, 30.7318704 46.5080993, 30.7318799 46.5078976, 30.7288871 46.5079065, 30.7290093 46.5070066, 30.7311917 46.5069754, 30.7311985 46.5068328, 30.7290293 46.5068691, 30.7290106 46.5065426, 30.7295047 46.5065415, 30.7302436 46.504973, 30.730599095166806 46.50421454950217, 30.730369942925318 46.5042068890488)), ((30.73759557732888 46.51146816737979, 30.7372597 46.5109127, 30.7363541 46.5094541, 30.7360639 46.5095345, 30.7361809 46.5096902, 30.7358901 46.5097934, 30.7363989 46.5105788, 30.7367157 46.5104775, 30.7371886 46.5112889, 30.7358494 46.5116871, 30.7356737 46.5114106, 30.732048122878503 46.51247140179686, 30.735879135491807 46.51259943522221, 30.7358218 46.5123775, 30.7366642 46.5121396, 30.7365947 46.5120208, 30.7357885 46.5122553, 30.7357689 46.512115, 30.73743382009838 46.51162386167447, 30.73759557732888 46.51146816737979)))",69.0,881e5dcabbfffff,0,0,0,0,0,0,0,0,0,0,0,0,5229.0,3,2,0,0,0,11,0,0,1,0,0,0
"POLYGON ((30.682311859318908 46.51490247970773, 30.68643634501795 46.51093767588835, 30.683422398626572 46.50673110759846, 30.676284323826668 46.506489172259045, 30.67215943524741 46.51045384537156, 30.67517302425435 46.514660584526595, 30.682311859318908 46.51490247970773))",284.0,881e5dcaadfffff,0,0,0,0,0,0,0,0,0,0,0,0,1982.0,0,0,0,1,0,0,0,0,0,0,0,0
"POLYGON ((30.703727713013762 46.515625465768785, 30.707850894983356 46.51166004766098, 30.70483597145869 46.50745421465279, 30.697698222661657 46.50721362877427, 30.693574637184238 46.51117891632515, 30.69658920391778 46.51538492030775, 30.703727713013762 46.515625465768785))",211.0,881e5dcaabfffff,0,0,0,0,0,1,0,0,0,0,0,0,1969.0,0,0,0,1,0,0,0,0,0,0,0,0
"POLYGON ((30.726248562339144 46.508173273704614, 30.719111141516446 46.50793403709679, 30.714988860177986 46.51189993860227, 30.718004403703276 46.51610520711858, 30.725142584858617 46.51634440304972, 30.729233731430526 46.51240793986543, 30.7290701 46.5121636, 30.729048227731344 46.512076873570415, 30.726248562339144 46.508173273704614))",622.0,881e5dcab9fffff,0,0,0,0,0,4,0,0,1,0,0,0,4407.0,3,2,0,0,0,7,0,0,0,0,0,0
